Data Till,Scheme,Component,TrainingType,TCState,TCDistrict,Enrolled,Trained,Assessed,Certified,Reported Placed
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Jammu,4634,4634,4403,4160,1249
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Kathua,1165,1165,1136,1016,109
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Kathua,9262,8713,7956,7077,4341
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Kishtwar,930,930,926,872,148
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Kishtwar,960,460,460,440,273
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Kulgam,745,745,724,651,52
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Kulgam,3792,3481,3465,3144,1692
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Kupwara,3832,3621,3531,3231,2153
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Kupwara,870,870,869,776,429
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Poonch,3478,2656,2642,2333,975
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Poonch,1155,1155,1154,1114,126
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Pulwama,1020,1020,986,898,15
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Pulwama,3144,2388,2374,2165,1222
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Rajouri,265,265,265,247,11
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Rajouri,3787,3487,3447,3279,1912
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Ramban,1885,1764,1740,1640,792
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Reasi,80,80,80,77,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Reasi,1353,840,826,786,402
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Samba,758,656,649,621,230
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Samba,210,210,168,93,0
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Shopian,530,530,525,487,80
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Shopian,1422,1312,1312,1274,730
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Srinagar,10237,9104,8599,8012,3366
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Srinagar,740,740,740,703,52
21-04-2022,PMKVY 2.0,CSSM,STT,Jammu And Kashmir,Udhampur,773,733,732,657,273
21-04-2022,PMKVY 2.0,CSCM,STT,Jammu And Kashmir,Udhampur,5926,5435,5270,4702,2721
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Anantnag,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Bandipora,838,787,413,192,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Baramulla,1581,1581,1109,751,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Budgam,2107,2105,1887,1218,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Ganderbal,400,400,160,82,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Jammu,80,80,67,50,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Kathua,590,590,584,509,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Kupwara,50,50,38,25,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Poonch,50,50,49,24,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Pulwama,200,200,163,131,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Reasi,50,50,50,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Samba,5,5,5,4,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Srinagar,1060,1060,884,183,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jammu And Kashmir,Udhampur,67,67,65,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Anantnag,1627,1349,1333,20,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Bandipora,1613,1109,1078,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Baramulla,1140,657,453,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Budgam,1534,995,810,20,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Doda,190,189,185,1,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Ganderbal,1145,1125,1121,36,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Jammu,761,680,593,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Kathua,400,360,334,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Kishtwar,40,40,40,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Kulgam,815,811,783,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Kupwara,1055,1009,981,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Poonch,660,400,352,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Pulwama,908,906,817,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Rajouri,353,353,352,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Ramban,120,120,120,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Reasi,125,125,114,8,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Samba,100,80,74,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Shopian,310,280,205,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Srinagar,1813,1253,1222,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jammu And Kashmir,Udhampur,280,280,249,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Anantnag,30,30,22,8,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Anantnag,231,159,112,81,79
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Bandipora,30,30,26,25,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Bandipora,688,163,152,128,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Baramulla,694,169,169,117,111
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Baramulla,60,60,25,24,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Budgam,1121,240,230,212,76
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Budgam,30,30,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Doda,182,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Doda,30,30,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Ganderbal,30,30,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Ganderbal,528,187,151,113,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Jammu,1390,407,167,140,92
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Jammu,84,84,23,19,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Kathua,408,168,165,163,40
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Kathua,30,30,25,22,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Kishtwar,30,30,19,19,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Kishtwar,665,170,170,162,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Kulgam,768,226,128,118,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Kulgam,30,30,10,8,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Kupwara,216,158,133,106,63
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Kupwara,30,30,15,10,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Poonch,309,150,147,136,24
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Poonch,30,30,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Pulwama,558,148,148,132,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Pulwama,30,30,15,11,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Rajouri,30,30,21,15,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Rajouri,60,30,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Ramban,30,30,16,13,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Ramban,423,137,131,125,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Reasi,300,140,137,136,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Reasi,30,30,22,16,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Samba,32,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Samba,30,30,28,25,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Shopian,30,30,21,17,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Shopian,79,30,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Srinagar,55,55,21,9,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Srinagar,1040,120,120,115,87
21-04-2022,PMKVY 3.0,CSSM,STT,Jammu And Kashmir,Udhampur,30,30,25,19,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jammu And Kashmir,Udhampur,355,166,158,97,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Bokaro,5713,5625,4651,4145,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Chatra,4109,3953,3728,3588,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Deoghar,18658,18616,17852,17574,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Dhanbad,6421,6321,3918,3663,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Dumka,7601,7491,7041,6569,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,East Singhbum,36747,36437,35814,35458,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Garhwa,780,780,508,489,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Giridih,1765,1657,1439,1071,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Godda,3352,3342,2841,2486,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Gumla,819,819,743,722,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Hazaribagh,18457,18113,16659,15514,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Jamtara,141,141,121,109,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Khunti,894,894,811,739,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Koderma,4012,3964,3743,3414,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Latehar,635,570,485,424,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Lohardaga,740,739,462,439,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Pakur,1123,1123,1076,1070,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Palamu,1846,1790,1095,1025,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Ramgarh,7946,7932,6949,5833,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Ranchi,20598,20220,16645,15727,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Sahebganj,864,864,807,669,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Saraikela Kharsawan,2669,2526,2387,2206,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,Simdega,608,500,430,404,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Jharkhand,West Singhbhum,1599,1524,1254,1112,0
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,East Singhbum,140,140,0,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,Garhwa,300,293,282,212,174
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,Godda,46,46,31,28,0
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,Hazaribagh,50,0,0,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,Ramgarh,180,180,0,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Jharkhand,Ranchi,1803,1556,1341,1176,620
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Bokaro,2070,2070,1981,1794,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Bokaro,4079,3776,3444,3312,1630
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Chatra,1844,1724,1555,1301,770
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Deoghar,1300,1180,959,885,760
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Deoghar,750,750,684,574,361
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Dhanbad,3029,2489,2148,1898,404
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Dhanbad,5087,4723,4123,3573,1967
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Dumka,2437,2202,1535,1237,386
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Dumka,450,450,246,227,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,East Singhbum,5286,4935,4339,3904,1570
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,East Singhbum,1650,1430,1075,940,136
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Garhwa,4645,4333,4193,3726,1587
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Garhwa,870,870,490,401,153
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Giridih,1563,1370,1244,1124,389
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Giridih,417,417,287,195,159
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Godda,330,330,238,229,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Godda,1146,1052,791,716,433
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Gumla,2064,1767,1646,1454,815
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Gumla,150,150,132,100,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Hazaribagh,3535,3276,3000,2715,1472
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Hazaribagh,929,929,817,720,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Jamtara,2067,1927,1622,1365,417
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Jamtara,180,180,179,130,21
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Khunti,2444,2147,1821,1537,819
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Khunti,480,367,426,332,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Koderma,2330,2097,2054,1873,755
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Koderma,150,90,60,55,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Latehar,1118,1075,995,848,518
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Lohardaga,1912,1604,1569,1425,842
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Lohardaga,480,480,388,322,136
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Pakur,566,566,374,323,44
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Pakur,1464,1181,750,406,151
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Palamu,3570,3482,3299,2806,1817
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Palamu,1857,1857,1064,910,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Ramgarh,3305,3147,2952,2659,1027
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Ramgarh,2039,1981,1801,1562,26
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Ranchi,3352,3285,2999,2537,628
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Ranchi,6964,6376,5906,5211,2626
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Sahebganj,210,210,194,185,0
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Sahebganj,1830,1590,1353,1092,516
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Saraikela Kharsawan,2400,2279,2033,1503,699
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,Saraikela Kharsawan,1080,900,725,607,58
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,Simdega,1500,1319,974,817,237
21-04-2022,PMKVY 2.0,CSCM,STT,Jharkhand,West Singhbhum,2458,2037,1634,1371,780
21-04-2022,PMKVY 2.0,CSSM,STT,Jharkhand,West Singhbhum,1905,1905,1484,1294,543
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Bokaro,100,100,99,96,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Bokaro,2,2,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Chatra,172,172,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Deoghar,12,12,10,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Deoghar,60,60,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Dhanbad,21,21,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Dhanbad,229,229,59,54,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Dumka,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,East Singhbum,286,286,169,20,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,East Singhbum,197,197,117,109,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Garhwa,42,42,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Garhwa,200,200,82,66,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Giridih,90,90,89,83,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Giridih,2,2,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Godda,296,296,59,59,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Godda,200,200,178,170,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Gumla,52,52,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Hazaribagh,180,180,179,165,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Hazaribagh,145,145,143,138,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Jamtara,100,100,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Khunti,40,40,40,40,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Koderma,160,160,58,56,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Koderma,81,81,77,55,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Latehar,2,2,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Pakur,84,84,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Palamu,120,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Palamu,9,9,9,9,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Ramgarh,141,141,119,107,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Ranchi,411,411,230,59,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Jharkhand,Ranchi,180,180,28,25,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Jharkhand,Saraikela Kharsawan,8,8,8,1,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Bokaro,66,33,25,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Chatra,80,80,80,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Dhanbad,275,275,262,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Dumka,302,302,225,31,0
21-04-2022,PMKVY 3.0,CSSM,SP,Jharkhand,East Singhbum,20,20,20,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,East Singhbum,480,412,341,24,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Garhwa,99,99,98,0,0
21-04-2022,PMKVY 3.0,CSSM,SP,Jharkhand,Godda,20,20,20,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Godda,174,174,168,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Gumla,46,46,46,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Hazaribagh,1048,1027,955,232,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Koderma,584,532,434,81,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Latehar,80,80,80,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Lohardaga,40,40,40,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Palamu,144,144,144,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Ramgarh,220,200,180,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Jharkhand,Ranchi,490,481,448,98,0
21-04-2022,PMKVY 3.0,CSSM,SP,Jharkhand,Ranchi,200,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Bokaro,146,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Chatra,375,90,85,78,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Deoghar,57,32,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Dhanbad,195,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Dumka,160,120,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jharkhand,Dumka,44,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,East Singhbum,226,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Garhwa,368,80,69,52,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Giridih,60,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jharkhand,Giridih,120,120,116,100,4
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Godda,20,20,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Gumla,340,114,79,67,31
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Hazaribagh,989,120,120,115,95
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Jamtara,135,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Khunti,166,150,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Koderma,432,171,169,136,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Latehar,338,30,0,0,16
21-04-2022,PMKVY 3.0,CSSM,STT,Jharkhand,Lohardaga,60,60,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Lohardaga,172,100,98,59,40
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Pakur,172,119,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Palamu,288,120,113,102,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Ramgarh,1015,30,30,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Ranchi,701,120,96,90,0
21-04-2022,PMKVY 3.0,CSSM,STT,Jharkhand,Ranchi,262,172,114,106,81
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Sahebganj,185,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Saraikela Kharsawan,64,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,Simdega,150,150,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Jharkhand,West Singhbhum,364,120,0,0,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Bagalkote,10537,10478,9888,9799,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Ballari,7910,7827,7433,7218,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Belagavi,9020,8783,8026,7065,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Bengaluru Rural,30061,29812,26058,24374,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Bengaluru Urban,119333,115810,99882,95260,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Bidar,2757,2685,1887,1775,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Chamarajanagara,999,951,764,689,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Chikkaballapura,1174,1158,1077,985,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Chikkamagaluru,2049,2020,1941,1931,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Chitradurga,2172,2098,1878,1842,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Dakshina Kannada,8007,7635,6733,6527,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Davangere,2235,2148,1878,1656,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Dharwad,3408,3383,3016,2930,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Gadag,4210,4183,3638,3592,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Hassan,3450,3152,2458,2362,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Haveri,1446,1385,1189,1163,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Kalaburagi,3195,2913,2489,2284,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Kodagu,114,47,42,42,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Kolar,3710,3687,3001,2922,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Koppal,1084,1051,827,689,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Karnataka,Mandya,13969,13895,12298,11358,0
